ws,year,mo,precip,Ca,Mg,K,Na,Al,NH4,pH,SO4,NO3,Cl,PO4,SiO2
6,1981,11,72.0,0.05,0.02,0.05,0.05,-3.000,0.180,4.33,1.86,1.579,0.13,0.0130,-3.0
6,1981,12,148.8,0.02,0.01,0.01,0.02,-3.000,0.043,4.63,0.65,0.978,0.06,0.0090,-3.0
6,1982,1,134.9,0.03,0.01,0.01,0.04,-3.000,0.056,4.60,0.71,1.057,0.11,0.0060,-3.0
6,1982,2,77.5,0.04,0.02,0.01,0.06,-3.000,0.068,4.42,1.20,1.743,0.13,0.0060,-3.0
6,1982,3,117.5,0.10,0.02,0.01,0.09,-3.000,0.159,4.27,2.14,1.812,0.13,0.0070,-3.0
6,1982,4,111.7,0.25,0.05,0.03,0.11,-3.000,0.327,4.20,2.54,3.112,0.20,0.0200,-3.0
6,1982,5,31.5,0.17,0.06,0.34,0.02,-3.000,0.279,4.29,2.69,1.292,0.13,0.7860,-3.0
6,1982,6,163.5,0.05,0.02,0.07,0.04,-3.000,0.176,4.40,1.84,1.138,0.09,0.0120,-3.0
6,1982,7,76.4,0.06,0.02,0.05,0.03,-3.000,0.173,3.93,2.68,1.341,0.12,0.0170,-3.0
6,1982,8,72.2,0.07,0.02,0.05,0.03,-3.000,0.263,4.17,2.95,1.828,0.11,0.0320,-3.0
6,1982,9,114.3,0.03,0.01,0.03,0.02,-3.000,0.229,4.15,3.20,1.268,0.08,0.0150,-3.0
6,1982,10,51.7,0.07,0.12,0.18,0.03,-3.000,0.241,4.13,2.72,1.766,0.11,0.0190,-3.0
6,1982,11,149.9,0.06,0.04,0.05,0.23,-3.000,0.143,4.32,2.06,1.759,0.31,0.0080,-3.0
6,1982,12,72.3,0.07,0.02,0.05,0.08,-3.000,0.166,4.32,1.87,1.523,0.22,0.0270,-3.0
6,1983,1,134.3,0.04,0.02,0.03,0.07,-3.000,0.076,4.71,0.80,0.641,0.13,0.0100,-3.0
6,1983,2,95.2,0.04,0.02,0.02,0.18,-3.000,0.235,4.18,2.97,1.498,0.28,0.0090,-3.0
6,1983,3,152.8,0.04,0.01,0.01,0.08,-3.000,0.068,4.72,0.82,0.530,0.16,0.0060,-3.0
6,1983,4,128.1,0.10,0.03,0.04,0.15,-3.000,0.277,4.27,2.36,1.608,0.21,0.0200,-3.0
6,1983,5,199.3,0.13,0.03,0.06,0.07,-3.000,0.377,4.21,3.15,1.957,0.16,0.0380,-3.0
6,1983,6,34.2,0.16,0.03,0.13,0.01,-3.000,0.248,4.24,2.93,1.545,0.09,0.0370,-3.0
6,1983,7,76.7,0.12,0.03,0.04,0.02,-3.000,0.230,4.25,2.56,1.133,0.12,0.0190,-3.0
6,1983,8,155.3,0.04,0.01,0.02,0.01,-3.000,0.180,4.21,2.56,1.228,0.07,0.0080,-3.0
6,1983,9,47.0,0.08,0.03,0.05,0.13,-3.000,0.146,4.46,1.86,0.802,0.24,0.0130,-3.0
6,1983,10,97.8,0.16,0.04,0.10,0.25,-3.000,0.049,4.54,1.02,0.626,0.35,0.0070,-3.0
6,1983,11,217.0,0.02,0.01,0.02,0.05,-3.000,0.074,4.45,1.16,0.970,0.09,0.0100,-3.0
6,1983,12,221.2,0.05,0.02,0.02,0.08,-3.000,0.031,4.68,0.63,0.650,0.16,0.0040,-3.0
6,1984,1,59.8,0.07,0.01,0.02,0.07,-3.000,0.129,4.25,1.51,2.301,0.18,0.0120,-3.0
6,1984,2,130.3,0.12,0.03,0.03,0.15,-3.000,0.142,4.30,1.77,1.690,0.26,0.0080,-3.0
6,1984,3,135.4,0.09,0.02,0.03,0.05,-3.000,0.026,4.60,0.70,0.738,0.11,0.0090,-3.0
6,1984,4,149.4,0.08,0.03,0.03,0.11,-3.000,0.122,4.38,1.49,0.955,0.21,0.0220,-3.0
6,1984,5,313.6,0.03,0.01,0.09,0.01,-3.000,0.045,4.86,0.49,0.377,0.06,0.0290,-3.0
6,1984,6,179.1,0.08,0.02,0.07,0.04,-3.000,0.262,4.28,2.63,1.262,0.11,0.0160,-3.0
6,1984,7,142.8,0.07,0.02,0.02,0.03,-3.000,0.282,4.06,3.89,1.976,0.12,0.0100,-3.0
6,1984,8,37.1,0.10,0.02,0.04,0.04,-3.000,0.338,3.82,6.38,3.503,0.16,0.0140,-3.0
6,1984,9,38.7,0.12,0.02,0.06,0.08,-3.000,0.255,4.24,2.81,1.585,0.13,0.0190,-3.0
6,1984,10,87.6,0.12,0.03,0.16,0.06,-3.000,0.193,4.31,2.23,1.803,0.11,0.0230,-3.0
6,1984,11,120.3,0.02,0.02,0.03,0.14,-3.000,0.065,4.52,1.02,0.842,0.24,0.0070,-3.0
6,1984,12,121.7,0.03,0.01,0.02,0.06,-3.000,0.062,4.62,0.74,0.859,0.10,0.0080,-3.0
6,1985,1,74.5,0.04,0.02,0.05,0.10,-3.000,0.128,4.15,1.06,4.194,0.25,0.0120,-3.0
6,1985,2,93.1,0.04,0.02,0.04,0.10,-3.000,0.102,4.29,1.74,1.699,0.23,0.0200,-3.0
6,1985,3,124.6,0.08,0.01,0.02,0.04,-3.000,0.158,4.52,1.28,1.180,0.11,0.0140,-3.0
6,1985,4,74.3,0.22,0.05,0.04,0.11,-3.000,0.403,4.25,2.98,2.309,0.24,0.0230,-3.0
6,1985,5,106.3,0.20,0.04,0.05,0.07,-3.000,0.404,4.13,3.81,2.303,0.17,0.0170,-3.0
6,1985,6,129.0,0.10,0.02,0.04,0.04,-3.000,0.261,4.24,2.94,1.511,0.13,0.0150,-3.0
6,1985,7,56.7,0.11,0.03,0.03,0.08,-3.000,0.052,4.31,2.04,0.972,0.15,0.0160,-3.0
6,1985,8,89.9,0.05,0.01,0.02,0.05,-3.000,0.197,4.09,3.56,1.863,0.11,0.0140,-3.0
6,1985,9,155.8,0.03,0.01,0.02,0.04,-3.000,0.025,4.80,0.61,0.377,0.11,0.0090,-3.0
6,1985,10,115.6,0.05,0.01,0.05,0.04,-3.000,0.184,4.17,2.72,1.736,0.12,0.0130,-3.0
6,1985,11,144.7,0.07,0.02,0.01,0.05,-3.000,0.076,4.52,0.88,1.401,0.11,0.0060,-3.0
6,1985,12,93.4,0.06,0.02,0.02,0.12,-3.000,0.192,4.30,1.19,2.681,0.25,0.0170,-3.0
6,1986,1,224.4,0.02,0.02,0.01,0.04,-3.000,0.041,4.75,0.52,0.522,0.10,0.0110,-3.0
6,1986,2,82.6,0.02,0.01,0.01,0.07,-3.000,0.045,4.44,1.12,1.154,0.15,0.0110,-3.0
6,1986,3,135.2,0.09,0.02,0.02,0.06,-3.000,0.208,4.27,2.14,1.856,0.13,0.0150,-3.0
6,1986,4,64.6,0.10,0.03,0.03,0.12,-3.000,0.235,4.15,3.16,2.066,0.24,0.0150,-3.0
6,1986,5,132.9,0.12,0.03,0.07,0.08,-3.000,0.302,4.44,1.87,1.370,0.16,0.0310,-3.0
6,1986,6,88.7,0.16,0.04,0.11,0.02,-3.000,0.246,4.24,2.92,1.476,0.11,0.0290,-3.0
6,1986,7,151.2,0.03,0.01,0.02,0.01,-3.000,0.111,4.29,2.04,1.230,0.06,0.0510,-3.0
6,1986,8,176.0,0.03,0.01,0.01,0.02,-3.000,0.349,4.05,4.10,1.858,0.10,0.0210,-3.0
6,1986,9,97.3,0.04,0.01,0.02,0.04,-3.000,0.186,4.09,3.11,1.832,0.14,0.0160,-3.0
6,1986,10,65.0,0.05,0.01,0.03,0.04,-3.000,0.165,4.24,2.55,1.612,0.08,0.0140,-3.0
6,1986,11,141.9,0.03,0.01,0.01,0.05,-3.000,0.077,4.47,1.03,1.086,0.13,0.0120,-3.0
6,1986,12,118.5,0.01,0.02,0.01,0.09,-3.000,0.070,4.67,0.66,0.631,0.17,0.0080,-3.0
6,1987,1,107.6,0.02,0.01,0.01,0.04,-3.000,0.138,4.41,0.96,1.670,0.12,0.0140,-3.0
6,1987,2,14.6,0.13,0.03,0.02,0.34,-3.000,0.196,4.12,1.13,4.788,0.62,0.0120,-3.0
6,1987,3,177.9,0.03,0.02,0.01,0.08,-3.000,0.036,4.71,0.67,0.486,0.20,0.0110,-3.0
6,1987,4,80.5,0.04,0.02,0.02,0.11,-3.000,0.072,4.69,0.70,0.592,0.27,0.0220,-3.0
6,1987,5,91.4,0.09,0.03,0.07,0.04,-3.000,0.317,4.34,2.59,1.003,0.08,0.0150,-3.0
6,1987,6,203.6,0.10,0.02,0.05,0.04,-3.000,0.226,4.41,1.75,0.955,0.13,0.0210,-3.0
6,1987,7,74.7,0.06,0.02,0.03,0.02,-3.000,0.330,4.13,3.46,1.628,0.10,0.0390,-3.0
6,1987,8,114.0,0.04,0.01,0.02,0.02,-3.000,0.212,4.21,2.63,1.279,0.06,0.0210,-3.0
6,1987,9,165.6,0.04,0.03,0.04,0.18,-3.000,0.060,4.46,1.27,0.804,0.32,0.0180,-3.0
6,1987,10,112.8,0.13,0.04,0.19,0.15,-3.000,0.222,4.19,2.27,2.222,0.31,0.0460,-3.0
6,1987,11,123.2,0.08,0.04,0.05,0.19,-3.000,0.263,4.23,2.06,1.962,0.36,0.0240,-3.0
6,1987,12,72.5,0.07,0.01,0.02,0.07,-3.000,0.197,4.25,1.45,2.452,0.14,0.0280,-3.0
6,1988,1,68.2,0.10,0.02,0.02,0.07,-3.000,0.091,4.51,0.87,1.371,0.29,0.0140,-3.0
6,1988,2,94.4,0.06,0.02,0.01,0.09,-3.000,0.081,4.60,0.76,0.963,0.17,0.0300,-3.0
6,1988,3,52.8,0.19,0.06,0.04,0.25,-3.000,0.405,4.06,2.77,4.139,0.43,0.1000,-3.0
6,1988,4,107.6,0.12,0.04,0.02,0.10,-3.000,0.322,4.17,2.81,2.334,0.22,0.0370,-3.0
6,1988,5,101.0,0.11,0.04,0.17,0.04,-3.000,0.260,4.21,2.45,1.728,0.20,0.0540,-3.0
6,1988,6,68.0,0.30,0.05,0.05,0.03,-3.000,0.401,4.22,2.75,2.175,0.15,0.0300,-3.0
6,1988,7,114.7,0.09,0.02,0.03,0.01,-3.000,0.235,4.09,3.24,1.511,0.11,0.0240,-3.0
6,1988,8,146.7,0.08,0.02,0.03,0.03,-3.000,0.097,4.29,1.85,0.909,0.09,0.0140,-3.0
6,1988,9,74.6,0.05,0.01,0.03,0.04,-3.000,0.235,4.22,2.45,1.590,0.11,0.0150,-3.0
6,1988,10,58.4,0.15,0.04,0.08,0.15,-3.000,0.665,3.99,4.00,3.889,0.30,0.0420,-3.0
6,1988,11,152.9,0.03,0.03,0.07,0.14,-3.000,0.079,4.46,1.18,2.551,0.26,0.0070,-3.0
6,1988,12,67.3,0.11,0.03,0.04,0.16,-3.000,0.164,4.42,1.40,1.436,0.26,0.0060,-3.0
6,1989,1,75.1,0.11,0.04,0.03,0.29,-3.000,0.298,4.22,1.88,3.055,0.56,0.0060,-3.0
6,1989,2,70.7,0.04,0.01,0.01,0.07,-3.000,0.163,4.38,1.40,2.014,0.14,0.0060,-3.0
6,1989,3,90.0,0.18,0.04,0.03,0.14,-3.000,0.215,4.25,2.54,2.000,0.20,0.0070,-3.0
6,1989,4,106.5,0.06,0.01,0.01,0.05,-3.000,0.248,4.25,1.95,1.702,0.10,0.0060,-3.0
6,1989,5,209.3,0.06,0.02,0.05,0.06,-3.000,0.123,4.41,1.64,0.880,0.13,0.0130,-3.0
6,1989,6,161.2,0.06,0.01,0.05,0.02,-3.000,0.298,4.27,2.40,1.498,0.09,0.0310,-3.0
6,1989,7,71.6,0.19,0.03,0.04,0.02,-3.000,0.665,4.18,3.81,1.962,0.12,0.0110,-3.0
6,1989,8,137.4,0.02,0.01,0.03,0.04,-3.000,0.294,4.24,2.66,1.329,0.09,0.0070,-3.0
6,1989,9,129.9,0.08,0.06,0.05,0.19,-3.000,0.149,4.22,2.37,1.593,0.35,0.0260,-3.0
6,1989,10,198.2,0.09,0.04,0.17,0.08,-3.000,0.071,4.51,1.01,0.913,0.17,0.0160,-3.0
6,1989,11,166.8,0.10,0.03,0.05,0.17,-3.000,0.148,4.41,1.39,1.673,0.31,0.0140,-3.0
6,1989,12,74.9,0.09,0.01,0.04,0.08,-3.000,0.122,4.31,1.17,2.375,0.18,0.0160,-3.0
6,1990,1,159.2,0.05,0.01,0.03,0.06,-3.000,0.212,4.28,1.63,1.842,0.16,0.0110,-3.0
6,1990,2,98.1,0.06,0.01,0.02,0.07,-3.000,0.125,4.34,1.07,1.609,0.21,0.0100,-3.0
6,1990,3,85.7,0.10,0.03,0.02,0.10,-3.000,0.226,4.31,2.00,1.317,0.21,0.0130,-3.0
6,1990,4,106.1,0.19,0.05,0.07,0.12,-3.000,0.446,4.03,3.78,2.575,0.21,0.0670,-3.0
6,1990,5,164.1,0.12,0.03,0.05,0.07,-3.000,0.183,4.41,1.64,1.095,0.19,0.0410,-3.0
6,1990,6,202.0,0.11,0.03,0.08,0.02,-3.000,0.382,4.25,2.75,1.757,0.12,0.0510,-3.0
6,1990,7,78.9,0.27,0.05,0.06,0.05,-3.000,0.460,4.21,3.50,1.879,0.14,0.0330,-3.0
6,1990,8,328.7,0.01,0.01,0.04,0.03,-3.000,0.082,4.39,1.40,0.792,0.09,0.0090,-3.0
6,1990,9,116.7,0.06,0.02,0.03,0.09,-3.000,0.391,4.06,3.93,2.725,0.21,0.0080,-3.0
6,1990,10,198.0,0.05,0.03,0.06,0.16,-3.000,0.167,4.44,1.74,1.171,0.28,0.0120,-3.0
6,1990,11,107.4,0.05,0.01,0.02,0.07,-3.000,0.124,4.42,1.54,1.142,0.08,0.0080,-3.0
6,1990,12,173.9,0.04,0.01,0.02,0.08,-3.000,0.072,4.50,1.16,0.970,0.07,0.0070,-3.0
6,1991,1,95.3,0.07,0.02,0.01,0.12,-3.000,0.150,4.37,1.33,1.787,0.20,0.0150,-3.0
6,1991,2,54.1,0.08,0.02,0.01,0.08,-3.000,0.203,4.23,1.91,2.356,0.14,0.0140,-3.0
6,1991,3,122.2,0.10,0.03,0.02,0.09,-3.000,0.175,4.35,1.66,1.528,0.10,0.0170,-3.0
6,1991,4,100.2,0.14,0.04,0.10,0.07,-3.000,0.353,4.13,3.14,2.106,0.16,0.0280,-3.0
6,1991,5,92.1,0.13,0.06,0.16,0.05,-3.000,0.613,4.27,2.88,1.860,0.17,0.1100,-3.0
6,1991,6,51.7,0.23,0.05,0.07,0.03,-3.000,0.433,4.33,2.95,1.870,0.10,0.0060,-3.0
6,1991,7,109.7,0.11,0.01,0.04,0.03,-3.000,0.348,4.23,2.78,1.760,0.09,0.0140,-3.0
6,1991,8,285.6,0.05,0.01,0.01,0.01,-3.000,0.112,4.46,1.47,0.793,0.02,0.0080,-3.0
6,1991,9,117.4,0.05,0.01,0.03,0.04,-3.000,0.186,4.30,1.95,1.137,0.07,0.0170,-3.0
6,1991,10,159.5,0.09,0.03,0.07,0.12,-3.000,0.266,4.18,2.66,1.603,0.20,0.0130,-3.0
6,1991,11,89.8,0.07,0.01,0.03,0.04,-3.000,0.082,4.54,0.91,0.949,0.07,0.0050,-3.0
6,1991,12,121.7,0.04,0.01,0.06,0.05,-3.000,0.152,4.32,1.09,2.213,0.10,0.0040,-3.0
6,1992,1,94.8,0.04,0.02,0.05,0.11,-3.000,0.064,4.50,1.02,1.012,0.20,0.0060,-3.0
6,1992,2,107.0,0.03,0.02,0.01,0.12,-3.000,0.228,4.29,1.40,2.568,0.25,0.0100,-3.0
6,1992,3,125.4,0.07,0.06,0.02,0.33,-3.000,0.182,4.21,2.31,1.646,0.53,0.0080,-3.0
6,1992,4,97.5,0.14,0.04,0.03,0.09,-3.000,0.380,4.12,2.89,2.038,0.26,0.0160,-3.0
6,1992,5,61.7,0.17,0.07,0.18,0.21,-3.000,0.302,4.40,2.15,1.814,0.38,0.0560,-3.0
6,1992,6,74.8,0.06,0.03,0.08,0.10,-3.000,0.133,4.25,2.31,1.519,0.19,0.0120,-3.0
6,1992,7,162.0,0.07,0.02,0.03,0.03,-3.000,0.228,4.25,2.41,1.553,0.08,0.0090,-3.0
6,1992,8,149.1,0.05,0.02,0.03,0.07,-3.000,0.281,4.08,3.49,1.846,0.15,0.0080,-3.0
6,1992,9,137.6,0.02,0.01,0.03,0.06,-3.000,0.116,4.46,1.38,0.979,0.12,0.0080,-3.0
6,1992,10,74.8,0.13,0.05,0.21,0.19,-3.000,0.338,4.13,2.69,2.944,0.38,0.0150,-3.0
6,1992,11,167.2,0.02,0.01,0.01,0.05,-3.000,0.108,4.43,1.19,0.998,0.10,0.0020,-3.0
6,1992,12,61.0,0.10,0.02,0.05,0.15,-3.000,0.294,4.26,1.88,2.374,0.24,0.0020,-3.0
6,1993,1,106.3,0.03,0.01,0.01,0.08,-3.000,0.115,4.45,0.87,1.441,0.12,0.0010,-3.0
6,1993,2,95.2,0.06,0.01,0.02,0.08,-3.000,0.132,4.56,0.70,1.506,0.20,0.0030,-3.0
6,1993,3,143.1,0.06,0.03,0.02,0.20,-3.000,0.129,4.32,1.11,1.843,0.35,0.0040,-3.0
6,1993,4,132.6,0.08,0.04,0.03,0.27,-3.000,0.128,4.43,1.36,0.947,0.43,0.0060,-3.0
6,1993,5,68.3,0.26,0.05,0.15,0.06,-3.000,1.021,3.94,5.64,3.334,0.21,0.0320,-3.0
6,1993,6,94.2,0.07,0.02,0.11,0.05,-3.000,0.238,4.15,2.75,1.920,0.15,0.0140,-3.0
6,1993,7,120.6,0.10,0.02,0.03,0.04,-3.000,0.232,4.19,2.52,1.695,0.11,0.0050,-3.0
6,1993,8,127.1,0.05,0.01,0.03,0.06,-3.000,0.335,4.06,3.99,1.790,0.10,0.0010,-3.0
6,1993,9,134.0,0.04,0.01,0.02,0.04,-3.000,0.171,4.16,2.79,1.368,0.09,0.0020,-3.0
6,1993,10,101.3,0.09,0.02,0.08,0.07,-3.000,0.219,4.33,1.85,1.677,0.14,0.0060,-3.0
6,1993,11,151.2,0.07,0.08,0.05,0.63,-3.000,0.144,4.43,1.54,1.729,1.17,0.0030,-3.0
6,1993,12,103.7,0.04,0.01,0.02,0.11,-3.000,0.198,4.32,1.35,2.272,0.19,0.0040,-3.0
6,1994,1,149.3,0.02,0.01,0.01,0.04,-3.000,0.040,4.62,0.36,1.168,0.13,0.0030,-3.0
6,1994,2,50.8,0.24,0.03,0.03,0.24,-3.000,0.080,4.34,0.97,2.299,0.39,0.0060,-3.0
6,1994,3,155.6,0.05,0.01,0.01,0.05,-3.000,0.138,4.51,1.07,1.248,0.10,0.0060,-3.0
6,1994,4,117.8,0.19,0.03,0.06,0.09,-3.000,0.581,4.07,3.66,2.946,0.18,0.0430,-3.0
6,1994,5,99.1,0.21,0.05,0.11,0.04,-3.000,0.648,4.14,3.40,3.005,0.15,0.0580,-3.0
6,1994,6,107.4,0.14,0.04,0.18,0.10,-3.000,0.431,4.17,3.32,2.236,0.23,0.0220,-3.0
6,1994,7,127.9,0.03,0.01,0.02,0.03,-3.000,0.238,4.14,3.20,1.590,0.08,0.0050,-3.0
6,1994,8,101.3,0.04,0.01,0.02,0.01,-3.000,0.169,4.37,1.93,0.927,0.06,0.0060,-3.0
6,1994,9,139.2,0.03,0.01,0.02,0.02,-3.000,0.189,4.44,1.60,0.964,0.10,0.0030,-3.0
6,1994,10,30.0,0.09,0.02,0.08,0.08,-3.000,0.464,3.82,3.74,5.685,0.22,0.0050,-3.0
6,1994,11,93.6,0.06,0.02,0.05,0.09,-3.000,0.123,4.42,1.29,1.185,0.16,0.0050,-3.0
6,1994,12,90.8,0.04,0.02,0.03,0.09,-3.000,0.079,4.44,1.11,1.292,0.16,0.0010,-3.0
6,1995,1,126.4,0.03,0.03,0.02,0.20,-3.000,0.078,4.39,0.97,1.631,0.36,0.0020,-3.0
6,1995,2,91.5,0.10,0.02,0.03,0.13,-3.000,0.181,4.31,1.18,2.379,0.21,0.0020,-3.0
6,1995,3,85.1,0.12,0.03,0.03,0.16,-3.000,0.375,4.11,2.34,3.224,0.25,0.0050,-3.0
6,1995,4,66.1,0.35,0.04,0.05,0.10,-3.000,0.673,4.03,3.95,3.983,0.21,0.0140,-3.0
6,1995,5,96.9,0.11,0.02,0.11,0.04,-3.000,0.205,4.51,1.23,1.007,0.09,0.1410,-3.0
6,1995,6,45.9,0.07,0.02,0.09,0.03,-3.000,0.329,4.34,1.77,1.429,0.15,0.0360,-3.0
6,1995,7,171.6,0.05,0.01,0.03,0.02,-3.000,0.359,4.17,2.87,1.892,0.12,0.0050,-3.0
6,1995,8,151.1,0.04,0.01,0.02,0.03,-3.000,0.139,4.42,1.30,0.770,0.07,0.0050,-3.0
6,1995,9,93.6,0.08,0.02,0.03,0.11,-3.000,0.358,4.07,3.17,2.101,0.22,0.0050,-3.0
6,1995,10,267.5,0.03,0.02,0.02,0.10,-3.000,0.081,4.60,0.74,0.525,0.25,0.0040,-3.0
6,1995,11,178.9,0.05,0.04,0.03,0.33,-3.000,0.103,4.45,1.00,1.123,0.62,0.0020,-3.0
6,1995,12,109.4,0.09,0.02,0.04,0.07,-3.000,0.188,4.41,0.99,1.911,0.13,0.0030,-3.0
6,1996,1,223.3,0.03,0.05,0.03,0.37,-3.000,0.066,4.52,0.95,0.926,0.63,0.0020,-3.0
6,1996,2,120.8,0.10,0.05,0.12,0.36,-3.000,0.195,4.29,1.54,1.998,0.60,0.0030,-3.0
6,1996,3,58.7,0.25,0.07,0.06,0.40,-3.000,0.165,4.31,1.51,2.831,0.65,0.0070,-3.0
6,1996,4,263.6,0.14,0.04,0.04,0.15,-3.000,0.270,4.25,2.10,2.129,0.31,0.0090,-3.0
6,1996,5,121.7,0.07,0.02,0.04,0.04,-3.000,0.169,4.51,1.12,1.219,0.10,0.0090,-3.0
6,1996,6,174.3,0.04,0.02,0.04,0.05,-3.000,0.330,4.40,2.17,1.470,0.11,0.0070,-3.0
6,1996,7,242.2,0.04,0.01,0.06,0.02,-3.000,0.187,4.45,1.97,1.070,0.06,0.0050,-3.0
6,1996,8,21.4,0.08,0.01,0.06,0.05,-3.000,0.245,4.12,3.55,2.372,0.17,0.0120,-3.0
6,1996,9,80.4,0.05,0.04,0.03,0.29,-3.000,0.136,4.26,2.02,1.615,0.50,0.0070,-3.0
6,1996,10,162.5,0.05,0.02,0.07,0.04,-3.000,0.096,4.54,0.89,0.794,0.09,0.0070,-3.0
6,1996,11,135.7,0.07,0.08,0.04,0.61,-3.000,0.150,4.42,1.57,1.078,1.09,0.0010,-3.0
6,1996,12,219.8,0.03,0.01,0.01,0.07,-3.000,0.102,4.39,0.97,1.293,0.15,0.0010,-3.0
6,1997,1,136.7,0.04,0.01,0.01,0.06,-3.000,0.094,4.42,0.92,1.430,0.13,0.0010,-3.0
6,1997,2,91.4,0.09,0.02,0.02,0.13,-3.000,0.167,4.29,1.38,1.693,0.22,0.0020,-3.0
6,1997,3,159.6,0.08,0.02,0.01,0.08,-3.000,0.205,4.29,1.55,1.886,0.14,0.0020,-3.0
6,1997,4,70.4,0.16,0.06,0.02,0.04,-3.000,0.248,4.42,1.58,1.434,0.08,0.0050,-3.0
6,1997,5,113.9,0.25,0.05,0.08,0.11,-3.000,0.501,4.10,3.30,2.806,0.22,0.0090,-3.0
6,1997,6,79.6,0.21,0.05,0.20,0.08,-3.000,0.630,4.08,3.93,3.138,0.20,0.0790,-3.0
6,1997,7,173.3,0.06,0.01,0.06,0.04,-3.000,0.250,4.43,1.79,1.132,0.09,0.0020,-3.0
6,1997,8,121.3,0.06,0.02,0.09,0.05,-3.000,0.300,4.29,2.31,1.711,0.12,0.0060,-3.0
6,1997,9,74.0,0.09,0.02,0.08,0.06,-3.000,0.297,4.32,2.21,1.532,0.16,0.0300,-3.0
6,1997,10,46.3,0.19,0.04,0.22,0.14,-3.000,0.533,4.18,2.82,3.679,0.32,0.0170,-3.0
6,1997,11,178.2,0.04,0.02,0.03,0.09,-3.000,0.117,4.59,0.80,1.078,0.19,0.0050,-3.0
6,1997,12,83.3,0.04,0.01,0.02,0.08,-3.000,0.153,4.43,1.13,1.752,0.16,0.0020,-3.0
6,1998,1,177.7,0.03,0.01,0.01,0.06,-3.000,0.060,4.66,0.70,0.983,0.13,0.0010,-3.0
6,1998,2,73.4,0.06,0.01,0.01,0.04,-3.000,0.033,4.66,0.68,0.863,0.06,0.0050,-3.0
6,1998,3,121.5,0.06,0.01,0.02,0.07,-3.000,0.086,4.48,0.76,1.484,0.13,0.0010,-3.0
6,1998,4,67.0,0.22,0.03,0.07,0.11,-3.000,0.389,4.35,2.04,2.118,0.21,0.0110,-3.0
6,1998,5,94.6,0.14,0.05,0.13,0.11,-3.000,0.400,4.44,2.00,1.438,0.26,0.0260,-3.0
6,1998,6,325.2,0.04,0.01,0.02,0.03,-3.000,0.128,4.56,1.08,0.797,0.06,0.0070,-3.0
6,1998,7,107.9,0.07,0.01,0.02,0.01,-3.000,0.124,4.43,1.43,0.820,0.05,0.0040,-3.0
6,1998,8,102.7,0.15,0.02,0.09,0.04,-3.000,0.352,4.03,3.56,2.648,0.11,0.0060,-3.0
6,1998,9,87.7,0.18,0.03,0.11,0.03,-3.000,0.490,4.10,3.75,2.070,0.08,0.0120,-3.0
6,1998,10,123.4,0.05,0.01,0.03,0.05,-3.000,0.178,4.28,1.73,1.661,0.11,0.0040,-3.0
6,1998,11,132.1,0.07,0.02,0.04,0.08,-3.000,0.273,4.30,1.58,2.049,0.18,0.0050,-3.0
6,1998,12,62.2,0.20,0.06,0.18,0.10,-3.000,0.558,4.08,2.68,3.986,0.25,0.0420,-3.0
6,1999,1,193.1,0.07,0.01,0.01,0.05,-3.000,0.036,4.52,0.61,1.286,0.10,0.0020,-3.0
6,1999,2,58.5,0.16,0.04,0.06,0.16,-3.000,0.256,4.28,1.97,2.127,0.27,0.0060,-3.0
6,1999,3,149.0,0.12,0.06,0.03,0.37,-3.000,0.085,4.65,1.05,0.845,0.66,0.0040,-3.0
6,1999,4,23.4,0.96,0.13,0.18,0.16,-3.000,1.488,3.95,6.18,6.681,0.26,0.0890,-3.0
6,1999,5,143.1,0.07,0.01,0.05,0.06,-3.000,0.081,4.68,0.86,0.653,0.12,0.0090,-3.0
6,1999,6,78.7,0.19,0.05,0.21,0.09,-3.000,0.352,4.30,2.38,1.882,0.19,0.0400,-3.0
6,1999,7,120.8,0.09,0.02,0.05,0.04,-3.000,0.223,4.35,1.73,1.182,0.07,0.0140,-3.0
6,1999,8,113.7,0.08,0.02,0.04,0.05,-3.000,0.453,4.10,3.34,2.034,0.13,0.0110,-3.0
6,1999,9,357.3,0.05,0.01,0.03,0.04,-3.000,0.073,4.77,0.69,0.444,0.07,0.0030,-3.0
6,1999,10,82.7,0.06,0.05,0.18,0.14,-3.000,0.091,4.50,1.19,1.141,0.24,0.0080,-3.0
6,1999,11,116.1,0.20,0.08,0.10,0.38,-3.000,0.436,4.28,2.17,2.213,0.66,0.0070,-3.0
6,1999,12,59.3,0.14,0.04,0.02,0.21,-3.000,0.259,4.17,1.95,2.373,0.40,0.0040,-3.0
6,2000,1,115.1,0.12,0.02,0.01,0.14,-3.000,0.257,4.28,1.52,2.008,0.28,0.0030,-3.0
6,2000,2,113.5,0.11,0.02,0.01,0.08,-3.000,0.254,4.30,1.34,1.643,0.18,0.0050,-3.0
6,2000,3,114.4,0.12,0.02,0.02,0.08,-3.000,0.255,4.33,1.68,1.450,0.26,0.0070,-3.0
6,2000,4,239.1,0.12,0.03,0.04,0.14,-3.000,0.219,4.49,1.31,1.020,0.25,0.0280,-3.0
6,2000,5,157.2,0.04,0.01,0.09,0.03,-3.000,0.094,4.31,1.50,1.328,0.09,0.0090,-3.0
6,2000,6,91.9,0.12,0.04,0.07,0.14,-3.000,0.404,4.21,2.59,1.791,0.25,0.0080,-3.0
